"CladeToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Abelisauridae Lateral","Late Cretaceous",2.68307421503203,1.49290409617815,-1.19017011885388,0.229819780212954,2.52572864430826,-0.916290731874155,2.91289399524499
"Abelisauridae Lateral","Late Cretaceous",2.39333945626251,1.52605630349505,-0.867283152767461,0.564171604471283,2.4423470353692,-0.832909122935104,2.95751106073379
"Abelisauridae Lateral","Late Cretaceous",2.35137525716348,1.43031124653666,-0.921064010626813,0.621600029267897,2.57451880847769,-0.965080896043587,2.97297528643137
"Abelisauridae Lateral","Late Cretaceous",2.59749101053515,1.98100146886658,-0.616489541668563,0.936779325351371,2.42036812865043,-0.810930216216329,3.53427033588652
"Abelisauridae Lateral","Late Cretaceous",2.73176672771953,1.99470031322475,-0.737066414494781,0.473821202821739,2.30258509299405,-0.693147180559945,3.20558793054127
"Abelisauridae Lateral","Middle Cretaceous",2.43361335540045,1.80828877117927,-0.625324584221184,0.657429097957866,2.56494935746154,-0.955511445027436,3.09104245335832
"Abelisauridae Lateral","Middle Cretaceous",2.56571829252441,1.90061387414014,-0.665104418384277,0.245490000680422,2.56494935746154,-0.955511445027436,2.81120829320484
"Abelisauridae Lateral","Late Cretaceous",2.80336038090653,2.12823170584927,-0.675128675057267,0.702197016079863,2.63905732961526,-1.02961941718116,3.5055573969864
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.96320908184843,2.29152414563462,-0.67168493621381,0.762725280216516,2.77258872223978,-1.16315080980568,3.72593436206495
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.76945882923085,1.7509374747078,-1.01852135452305,0.104670622563889,2.70805020110221,-1.09861228866811,2.87412945179474
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.61447185414264,1.8196988379173,-0.794773016225348,0.733324750792396,2.86220088092947,-1.25276296849537,3.22087382753087
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.57031952763613,1.9643112344262,-0.606008293209926,0.46607472763675,2.89037175789616,-1.28093384546206,3.03639425527288
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.48573963609189,1.88403474533723,-0.601704890754666,0.586027323738096,2.86220088092947,-1.25276296849537,3.07176695982999
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.51041194019636,1.73342389221509,-0.776988047981271,0.477792066936837,2.77258872223978,-1.16315080980568,2.9882040071332
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.55955019278377,1.59736533119983,-0.962184861583935,0.489722847698255,2.99573227355399,-1.38629436111989,3.04927304048202
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.28848616861454,1.69561560867515,-0.592870559939391,0.537643320553267,2.95282477254271,-1.34338686010861,2.82612948916781
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.35137525716348,1.87180217690159,-0.479573080261886,0.906721280858004,2.80336038090653,-1.19392246847243,3.25809653802148
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.38508631450579,1.90954250488444,-0.475543809621351,0.925821595808905,2.65042108826557,-1.04098317583147,3.31090791031469
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.19499988231411,1.65632149833295,-0.538678383981158,0.739920251843125,2.8130106367387,-1.2035727243046,2.93492013415723
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.14673514709052,2.64971462408925,-0.497020523001272,0.809687445634312,2.484906649788,-0.8754687373539,3.95642259272483
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.84839168565528,2.19499988231411,-0.653391803341174,0.716057690080477,2.484906649788,-0.8754687373539,3.56444937573576
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.33408376005342,1.7509374747078,-0.583146285345617,0.706143753387125,2.70805020110221,-1.09861228866811,3.04022751344054
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.11745960886736,1.5993875765806,-0.518072032286758,0.459722317029814,2.86220088092947,-1.25276296849537,2.57718192589717
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.74406063862524,1.70474809223843,-1.03931254638682,0.699876896713071,2.70805020110221,-1.09861228866811,3.44393753533831
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.80638610182307,1.69193913394584,-1.11444696787723,0.904743961225684,2.70805020110221,-1.09861228866811,3.71113006304876
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.7459880404426,1.49065437644413,-1.25533366399847,0.428726888639829,2.8130106367387,-1.2035727243046,3.17471492908243
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.52652832447882,1.54543258245819,-0.981095742020632,0.4443988301562,2.78809290877575,-1.17865499634165,2.97092715463502
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.46809953147162,1.30019166206648,-1.16790786940514,0.422272226424546,2.86220088092947,-1.25276296849537,2.89037175789616
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",1.98787434815435,1.14422279992016,-0.843651548234183,0.0623958162252105,2.99573227355399,-1.38629436111989,2.05027016437956
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.3178157727231,2.45958884180371,-0.858226930919394,0.794696093454445,2.30258509299405,-0.693147180559945,4.11251186617755
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.19088778832803,2.54474665014402,-0.646141138184015,0.755150095687392,2.39789527279837,-0.78845736036427,3.94603788401542
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.04309284491383,2.08069076108027,-0.962402083833561,0.631180456810746,2.52572864430826,-0.916290731874155,3.67427330172457
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.91397977168173,2.21920348405499,-0.694776287626737,0.48621710964684,2.484906649788,-0.8754687373539,3.40019688132857
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.84490938381941,2.08193842187842,-0.762970961940984,0.506046781406001,2.35137525716348,-0.741937344729377,3.35095616522541
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.1904763503465,2.54944517092557,-0.641031179420931,0.743112432996204,2.39789527279837,-0.78845736036427,3.93358878334271
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.03974915897077,2.46809953147162,-0.571649627499146,0.621759098347039,2.39789527279837,-0.78845736036427,3.6615082573178
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.90142159408275,2.11866225483312,-0.782759339249632,0.475824566756892,2.484906649788,-0.8754687373539,3.37724616083964
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.90744735868642,2.31352503303238,-0.593922325654039,0.660675894291717,2.67414864942653,-1.06471073699243,3.56812325297814
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.42036812865043,1.85159946958407,-0.568768659066357,0.693147180559945,2.99573227355399,-1.38629436111989,3.11351530921037
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.1896529661913,2.57566101305646,-0.613991953134833,0.767916854192819,2.484906649788,-0.8754687373539,3.95756982038412
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.87356463957978,1.92278773163446,-0.950776907945324,0.481239702512661,2.63905732961526,-1.02961941718116,3.35480434209244
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.17471492908243,2.48989419129904,-0.684820737783392,0.771516247675452,2.56494935746154,-0.955511445027436,3.94623117675788
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.0624559055969,2.61447185414264,-0.447984051454255,0.795533211338761,2.16905370036952,-0.559615787935423,3.85798911693566
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.27525615830431,2.63404478779171,-0.641211370512594,0.721475575050792,2.39789527279837,-0.78845736036427,3.9967317333551
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",3.18304137185898,2.54944517092557,-0.633596200933413,0.657270786015161,2.30258509299405,-0.693147180559945,3.84031215787415
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.37024374146786,1.68639895357023,-0.683844787897632,0.520128016428304,2.77258872223978,-1.16315080980568,2.89037175789616
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.35137525716348,1.64865862558738,-0.702716631576096,0.421213465076303,2.77258872223978,-1.16315080980568,2.77258872223978
"Non-spinosaurid Megalosauroidea Lateral","Middle Jurassic",2.29253475714054,1.45861502269952,-0.833919734441028,0.353640040243578,2.77258872223978,-1.16315080980568,2.64617479738412
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.74785565921423,3.04879899449068,-0.69905666472355,0.908767808362774,1.94591014905531,-0.336472236621213,4.65662346757701
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.69981939415227,3.06991167172824,-0.629907722424028,0.924957321474739,2.01490302054226,-0.405465108108164,4.62477671562701
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.81815178981808,2.79728133483015,-1.02087045498792,0.849053787089468,2.07944154167984,-0.470003629245736,4.66720557690754
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.21124679770371,2.6203112867942,-0.590935510909506,0.562203557860497,2.2512917986065,-0.641853886172395,3.77345035556421
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.47196645255036,2.76000994003292,-0.711956512517442,0.640545413627187,2.07944154167984,-0.470003629245736,4.11251186617755
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.87099265587015,3.13070013396448,-0.7339691750802,1.08180517035173,1.6094379124341,0,4.95244104985153
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.23277873003719,2.53528285711307,-0.693147180559945,0.900161349944271,2.01490302054226,-0.405465108108164,4.13180089926605
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.42263266238222,2.86505394991188,-0.562118918153541,0.955511445027436,1.79175946922805,-0.182321556793955,4.37939818332019
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.12148347885955,2.71800053195538,-0.400477566597125,0.924258901523332,2.07944154167984,-0.470003629245736,4.04672870828044
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.2699490950522,2.48657192910706,-0.776528789498996,0.774727167552368,2.30258509299405,-0.693147180559945,4.04655389838575
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.59099095329481,2.82908719614504,-0.755022584278033,0.928219302739429,1.79175946922805,-0.182321556793955,4.5187404579897
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.14544454678232,2.62103882411258,-0.527632742082372,0.810930216216329,2.07944154167984,-0.470003629245736,3.95603989084492
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.22326617316949,2.65112705370259,-0.579818495252942,0.959350221334602,2.07944154167984,-0.470003629245736,4.18205014264121
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.68160304514316,3.07269331469012,-0.616186139423817,1.01523067972906,1.94591014905531,-0.336472236621213,4.69601586928767
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",2.78870810411966,2.06305806242931,-0.7339691750802,0.867100487683383,2.30258509299405,-0.693147180559945,3.65738878702257
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.27298515051523,2.67965072658051,-0.59783700075562,0.693147180559945,1.94591014905531,-0.336472236621213,3.96594284741758
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.06991167172824,2.7459880404426,-0.328504066972036,0.928219302739429,2.07944154167984,-0.470003629245736,3.99746648724561
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.85206066425546,2.81839825827108,-1.02165124753198,0.802001585472027,1.94591014905531,-0.336472236621213,4.65386510752685
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.8784662218993,3.02723094061336,-0.843970070294529,1.10194007876078,1.79175946922805,-0.182321556793955,4.98051967019163
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.24843462710975,2.64191039859766,-0.59783700075562,1.00430160919687,1.94591014905531,-0.336472236621213,4.25262954118781
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.74809131374578,3.15657479867082,-0.59783700075562,1.0681530811834,1.87180217690159,-0.262364264467491,4.81761672775397
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.37073817417745,2.797890905102,-0.579818495252942,1.06125650212434,1.94591014905531,-0.336472236621213,4.43236322156272
"Non-spinosaurid Megalosauroidea Lateral","Late Jurassic",3.87908650518188,2.99272776453369,-0.891598119283784,1.10194007876078,2.01490302054226,-0.405465108108164,4.98045096291894
"Spinosauridae","Late Cretaceous",2.67896462020711,2.18717424148272,-0.491790378724396,1.02701774180648,2.70805020110221,-1.09861228866811,3.7059823620136
"Spinosauridae","Early Cretaceous",2.7219531062712,2.57794151575519,-0.144011590516012,0.768475409118896,3.40119738166216,-1.79175946922805,3.4904285153901
"Spinosauridae","Early Cretaceous",2.37211115564266,2.14476100780048,-0.227350147842178,0.863031641689417,3.55534806148941,-1.94591014905531,3.23514279733207
"Spinosauridae","Early Cretaceous",2.11021320034659,2.03470564783844,-0.0755075525081451,0.925700862840233,3.40119738166216,-1.79175946922805,3.03591406318682
"Spinosauridae","Early Cretaceous",2.48989419129904,2.30358459332713,-0.18630959797191,0.792144208526801,3.55534806148941,-1.94591014905531,3.28203839982584
"Spinosauridae","Early Cretaceous",2.59525470695687,2.34180580614733,-0.253448900809539,0.78539977347396,3.55534806148941,-1.94591014905531,3.38065448043083
"Spinosauridae","Early Cretaceous",2.72850620966959,2.46385324059017,-0.264652969079424,0.788694847748869,3.68887945411394,-2.07944154167984,3.51720105741846
"Spinosauridae","Early Cretaceous",2.19833507162025,2.13298230860787,-0.0653527630123809,0.836137030249675,3.55534806148941,-1.94591014905531,3.03447210186992
"Spinosauridae","Early Cretaceous",2.46725171454928,2.37304355664261,-0.0942081579066724,0.717032665549302,3.55534806148941,-1.94591014905531,3.18428438009858
"Spinosauridae","Early Cretaceous",2.23001440015921,2.07317192866624,-0.15684247149297,0.65534481591341,3.55534806148941,-1.94591014905531,2.88535921607262
"Spinosauridae","Early Cretaceous",2.22678337957776,1.99333884262642,-0.23344453695134,0.79071038575774,3.55534806148941,-1.94591014905531,3.0174937653355
"Spinosauridae","Early Cretaceous",2.76253838638628,2.58399755243223,-0.178540833954049,0.834225778819851,3.55534806148941,-1.94591014905531,3.59676416520613
"Spinosauridae","Early Cretaceous",2.96010509591084,2.66792241001143,-0.292182685899409,0.79713369571644,3.40119738166216,-1.79175946922805,3.75723879162728
"Spinosauridae","Early Cretaceous",2.56955412384829,2.41947884446554,-0.15007527938274,0.876297898354302,3.55534806148941,-1.94591014905531,3.44585202220259
"Spinosauridae","Early Cretaceous",2.35042242240821,2.06686275947298,-0.28355966293523,0.815896151721319,3.55534806148941,-1.94591014905531,3.16631857412952
"Spinosauridae","Early Cretaceous",2.45873377548398,2.41502052232383,-0.0437132531601431,0.898859968696046,3.55534806148941,-1.94591014905531,3.35759374418002
"Spinosauridae","Early Cretaceous",2.75747508442973,2.48906465993666,-0.268410424493069,0.792142302350695,3.55534806148941,-1.94591014905531,3.54961738678043
"Spinosauridae","Early Cretaceous",2.57870052907436,2.3869262414278,-0.191774287646564,0.811435905228369,3.55534806148941,-1.94591014905531,3.39013643430273
"Spinosauridae","Early Cretaceous",2.49485698064117,2.33698651971138,-0.15787046092979,0.807992278003211,3.55534806148941,-1.94591014905531,3.30284925864438
"Spinosauridae","Early Cretaceous",2.79850010402428,2.72063731660768,-0.0778627874166008,0.853455995985056,3.55534806148941,-1.94591014905531,3.65195610000934
"Spinosauridae","Early Cretaceous",2.80154054418955,2.61373952163097,-0.18780102255858,0.728343178433929,3.55534806148941,-1.94591014905531,3.52988372262348
"Spinosauridae","Middle Cretaceous",2.92316158071916,2.70136121295141,-0.221800367767742,0.958402217224282,3.2188758248682,-1.6094379124341,3.88156379794344
